"","seqnames","start","end","width","strand"
"563","NW_016094259.1",1430629,1430629,1,"+"
"564","NW_016094250.1",2023813,2023813,1,"+"
"565","NW_016094321.1",928435,928435,1,"-"
"566","NW_016094295.1",647530,647530,1,"-"
"567","NW_016094523.1",399446,399446,1,"-"
"568","NW_016094253.1",4585053,4585053,1,"-"
"569","NW_016094247.1",3775311,3775311,1,"-"
"570","NW_016094249.1",5316574,5316574,1,"+"
"571","NW_016094310.1",2228690,2228690,1,"-"
"572","NW_016094248.1",880079,880079,1,"+"
"573","NW_016094454.1",370036,370036,1,"+"
"574","NW_016095947.1",1677,1677,1,"-"
"575","NW_016094282.1",956013,956013,1,"+"
"576","NW_016094240.1",4297056,4297056,1,"+"
"577","NW_016094307.1",1820419,1820419,1,"-"
"578","NW_016094257.1",3989424,3989424,1,"+"
"579","NW_016094245.1",5374624,5374624,1,"-"
"580","NW_016094350.1",1541705,1541705,1,"+"
"581","NW_016095100.1",34818,34818,1,"-"
"582","NW_016094661.1",85898,85898,1,"-"
"583","NW_016095186.1",2211,2211,1,"-"
"584","NW_016094369.1",986424,986424,1,"+"
"585","NW_016094554.1",258583,258583,1,"+"
"586","NW_016094429.1",644020,644020,1,"-"
"587","NW_016094724.1",62991,62991,1,"+"
"588","NW_016094262.1",1611832,1611832,1,"+"
"589","NW_016094249.1",2136657,2136657,1,"-"
"590","NW_016094389.1",780235,780235,1,"+"
"591","NW_016094701.1",111396,111396,1,"+"
"592","NW_016094271.1",3139398,3139398,1,"+"
"593","NW_016095343.1",21553,21553,1,"-"
"594","NW_016094313.1",1476046,1476046,1,"-"
"595","NW_016094308.1",1291740,1291740,1,"-"
"596","NW_016094423.1",806692,806692,1,"+"
"597","NW_016094249.1",1893676,1893676,1,"+"
"598","NW_016094389.1",839801,839801,1,"+"
"599","NW_016094287.1",147049,147049,1,"+"
"600","NW_016094520.1",384796,384796,1,"+"
"601","NW_016094317.1",1342106,1342106,1,"-"
"602","NW_016094245.1",6501556,6501556,1,"+"
"603","NW_016094250.1",510881,510881,1,"-"
"604","NW_016094287.1",3256786,3256786,1,"+"
"605","NW_016095163.1",7299,7299,1,"+"
"606","NW_016096056.1",7416,7416,1,"+"
"607","NW_016094333.1",591837,591837,1,"+"
"608","NW_016094506.1",29577,29577,1,"-"
"609","NW_016094437.1",643704,643704,1,"+"
"610","NW_016094253.1",933057,933057,1,"-"
"611","NW_016094432.1",51428,51428,1,"-"
"612","NW_016094525.1",255447,255447,1,"-"
"613","NW_016094246.1",2710800,2710800,1,"-"
"614","NW_016094539.1",246522,246522,1,"+"
"615","NW_016094244.1",5965967,5965967,1,"-"
"616","NW_016094298.1",619415,619415,1,"+"
"617","NW_016094379.1",933016,933016,1,"-"
"618","NW_016094253.1",2649074,2649074,1,"-"
"619","NW_016095343.1",21540,21540,1,"-"
"620","NW_016094297.1",2264112,2264112,1,"+"
"621","NW_016094265.1",1535545,1535545,1,"-"
"622","NW_016094565.1",250998,250998,1,"-"
"623","NW_016094418.1",819667,819667,1,"+"
"624","NW_016094467.1",38842,38842,1,"-"
"625","NW_016094270.1",3898231,3898231,1,"-"
"626","NW_016094251.1",1138720,1138720,1,"-"
"627","NW_016094354.1",725022,725022,1,"+"
"628","NW_016094375.1",227032,227032,1,"-"
"629","NW_016094462.1",275981,275981,1,"-"
"630","NW_016094246.1",7877714,7877714,1,"+"
"631","NW_016094252.1",3455487,3455487,1,"+"
"632","NW_016094303.1",730372,730372,1,"-"
"633","NW_016094300.1",1104506,1104506,1,"-"
"634","NW_016094503.1",492828,492828,1,"+"
"635","NW_016094246.1",365485,365485,1,"-"
"636","NW_016094276.1",1760111,1760111,1,"+"
"637","NW_016094434.1",618422,618422,1,"-"
"638","NW_016094387.1",158304,158304,1,"-"
"639","NW_016094463.1",497612,497612,1,"+"
"640","NW_016094452.1",222135,222135,1,"-"
"641","NW_016094389.1",150139,150139,1,"+"
"642","NW_016094320.1",1461447,1461447,1,"-"
"643","NW_016094759.1",161434,161434,1,"-"
"644","NW_016094267.1",2161092,2161092,1,"-"
"645","NW_016094303.1",2303698,2303698,1,"-"
"646","NW_016094278.1",1553773,1553773,1,"+"
"647","NW_016094702.1",6230,6230,1,"+"
"648","NW_016094242.1",10012930,10012930,1,"-"
"649","NW_016094294.1",762521,762521,1,"+"
"650","NW_016094579.1",88095,88095,1,"-"
"651","NW_016094255.1",1576743,1576743,1,"-"
"652","NW_016094412.1",855703,855703,1,"-"
"653","NW_016094308.1",143456,143456,1,"+"
"654","NW_016094518.1",292500,292500,1,"+"
"655","NW_016094260.1",3858777,3858777,1,"+"
"656","NW_016094363.1",494562,494562,1,"+"
"657","NW_016094263.1",1260575,1260575,1,"-"
"658","NW_016094242.1",3016839,3016839,1,"-"
"659","NW_016094292.1",1062381,1062381,1,"-"
"660","NW_016094248.1",6747811,6747811,1,"-"
"661","NW_016094617.1",205453,205453,1,"-"
"662","NW_016094277.1",118195,118195,1,"+"
"663","NW_016094282.1",3148813,3148813,1,"-"
"664","NW_016094242.1",2294170,2294170,1,"-"
"665","NW_016094245.1",3878064,3878064,1,"-"
"666","NW_016094257.1",4970574,4970574,1,"+"
"667","NW_016094242.1",5676301,5676301,1,"-"
"668","NW_016095082.1",30164,30164,1,"+"
"669","NW_016094364.1",642416,642416,1,"-"
"670","NW_016095539.1",7739,7739,1,"-"
"671","NW_016094274.1",3279743,3279743,1,"-"
"672","NW_016094312.1",1894729,1894729,1,"+"
"673","NW_016094270.1",2381154,2381154,1,"+"
"674","NW_016094319.1",995930,995930,1,"+"
"675","NW_016095179.1",26347,26347,1,"+"
"676","NW_016094250.1",6275128,6275128,1,"-"
"677","NW_016094413.1",603048,603048,1,"-"
"678","NW_016094257.1",2000542,2000542,1,"+"
"679","NW_016094287.1",2772850,2772850,1,"-"
"680","NW_016094606.1",171927,171927,1,"+"
"681","NW_016094571.1",320832,320832,1,"-"
"682","NW_016094252.1",455357,455357,1,"-"
"683","NW_016094709.1",97018,97018,1,"+"
"684","NW_016094423.1",119530,119530,1,"-"
"685","NW_016094298.1",653102,653102,1,"+"
"686","NW_016094258.1",1607764,1607764,1,"-"
"687","NW_016094594.1",123242,123242,1,"+"
"688","NW_016094250.1",6065633,6065633,1,"+"
"689","NW_016094262.1",3565675,3565675,1,"-"
"690","NW_016094968.1",88781,88781,1,"+"
"691","NW_016094244.1",1703993,1703993,1,"-"
"692","NW_016094302.1",156646,156646,1,"+"
"693","NW_016094781.1",99711,99711,1,"-"
"694","NW_016094296.1",2466126,2466126,1,"-"
"695","NW_016094340.1",1250891,1250891,1,"-"
"696","NW_016094321.1",309791,309791,1,"-"
"697","NW_016096750.1",3080,3080,1,"-"
"698","NW_016094377.1",656660,656660,1,"+"
"699","NW_016094267.1",2405020,2405020,1,"-"
"700","NW_016094242.1",9998951,9998951,1,"+"
"701","NW_016094318.1",343357,343357,1,"+"
"702","NW_016094354.1",140680,140680,1,"+"
"703","NW_016094253.1",556423,556423,1,"-"
"704","NW_016094293.1",1748561,1748561,1,"-"
"705","NW_016094243.1",8743494,8743494,1,"+"
"706","NW_016094284.1",476241,476241,1,"-"
"707","NW_016094246.1",4276701,4276701,1,"-"
"708","NW_016094250.1",2763691,2763691,1,"+"
"709","NW_016094282.1",2681229,2681229,1,"-"
"710","NW_016094332.1",1442097,1442097,1,"-"
"711","NW_016094591.1",5105,5105,1,"-"
"712","NW_016094405.1",948239,948239,1,"+"
"713","NW_016094537.1",1277,1277,1,"-"
"714","NW_016094414.1",750683,750683,1,"+"
"715","NW_016094618.1",168041,168041,1,"-"
"716","NW_016094289.1",197058,197058,1,"-"
"717","NW_016094404.1",105767,105767,1,"+"
"718","NW_016094581.1",340755,340755,1,"+"
"719","NW_016094241.1",4549757,4549757,1,"-"
"720","NW_016094250.1",5050356,5050356,1,"+"
"721","NW_016094435.1",579169,579169,1,"+"
"722","NW_016094433.1",20509,20509,1,"+"
"723","NW_016094296.1",1505490,1505490,1,"+"
"724","NW_016094453.1",469309,469309,1,"-"
"725","NW_016094283.1",207306,207306,1,"+"
"726","NW_016094431.1",602103,602103,1,"-"
"727","NW_016094343.1",385535,385535,1,"-"
"728","NW_016094266.1",983890,983890,1,"+"
"729","NW_016094350.1",506582,506582,1,"+"
"730","NW_016094297.1",2206945,2206945,1,"-"
"731","NW_016094288.1",291029,291029,1,"-"
"732","NW_016094372.1",494093,494093,1,"+"
"733","NW_016094310.1",929765,929765,1,"+"
"734","NW_016094248.1",1453559,1453559,1,"-"
"735","NW_016094305.1",733396,733396,1,"+"
"736","NW_016094241.1",9108352,9108352,1,"+"
"737","NW_016095091.1",32476,32476,1,"+"
"738","NW_016094338.1",980054,980054,1,"-"
"739","NW_016094257.1",665776,665776,1,"-"
"740","NW_016094241.1",7092303,7092303,1,"+"
"741","NW_016094309.1",233901,233901,1,"-"
"742","NW_016095030.1",5219,5219,1,"+"
"743","NW_016094313.1",1105531,1105531,1,"-"
"744","NW_016094271.1",2036493,2036493,1,"-"
"745","NW_016094247.1",4247561,4247561,1,"-"
"746","NW_016094667.1",12439,12439,1,"+"
"747","NW_016094243.1",6469358,6469358,1,"+"
"748","NW_016094240.1",7391656,7391656,1,"-"
"749","NW_016094367.1",343104,343104,1,"-"
"750","NW_016094312.1",385247,385247,1,"-"
"751","NW_016094574.1",166496,166496,1,"+"
"752","NW_016094279.1",210587,210587,1,"+"
"753","NW_016094746.1",59237,59237,1,"+"
"754","NW_016094414.1",656910,656910,1,"+"
"755","NW_016094993.1",59151,59151,1,"+"
"756","NW_016096068.1",11400,11400,1,"+"
"757","NW_016094242.1",2232548,2232548,1,"+"
"758","NW_016094248.1",4485374,4485374,1,"-"
"759","NW_016094426.1",677964,677964,1,"-"
"760","NW_016094324.1",147815,147815,1,"-"
"761","NW_016094255.1",4857403,4857403,1,"-"
"762","NW_016094505.1",176159,176159,1,"+"
"763","NW_016094308.1",368442,368442,1,"+"
"764","NW_016094400.1",96335,96335,1,"-"
"765","NW_016094310.1",1878227,1878227,1,"-"
"766","NW_016094373.1",986300,986300,1,"+"
"767","NW_016094300.1",749435,749435,1,"+"
"768","NW_016096138.1",808,808,1,"+"
"769","NW_016094284.1",552230,552230,1,"+"
"770","NW_016094500.1",103455,103455,1,"-"
"771","NW_016094299.1",2478152,2478152,1,"-"
"772","NW_016094339.1",1243333,1243333,1,"-"
"773","NW_016094275.1",3139911,3139911,1,"+"
"774","NW_016094683.1",160198,160198,1,"+"
"775","NW_016094339.1",1762987,1762987,1,"-"
"776","NW_016094652.1",116670,116670,1,"-"
"777","NW_016096090.1",11848,11848,1,"+"
"778","NW_016094249.1",474010,474010,1,"+"
"779","NW_016094259.1",1284506,1284506,1,"+"
"780","NW_016095113.1",1834,1834,1,"-"
"781","NW_016094243.1",6870578,6870578,1,"-"
"782","NW_016094305.1",1334375,1334375,1,"-"
"783","NW_016094303.1",2191859,2191859,1,"+"
"784","NW_016094750.1",141644,141644,1,"+"
"785","NW_016094551.1",146533,146533,1,"-"
"786","NW_016095418.1",8671,8671,1,"+"
"787","NW_016094608.1",266264,266264,1,"-"
"788","NW_016094244.1",6147487,6147487,1,"+"
"789","NW_016094242.1",1423081,1423081,1,"-"
"790","NW_016096812.1",3835,3835,1,"+"
"791","NW_016094669.1",79531,79531,1,"-"
"792","NW_016094933.1",92348,92348,1,"-"
"793","NW_016094327.1",479439,479439,1,"-"
"794","NW_016094334.1",943635,943635,1,"-"
"795","NW_016094427.1",683031,683031,1,"-"
"796","NW_016094279.1",3230564,3230564,1,"+"
"797","NW_016095465.1",3186,3186,1,"+"
"798","NW_016094368.1",343143,343143,1,"-"
"799","NW_016094341.1",513822,513822,1,"-"
"800","NW_016094244.1",6002999,6002999,1,"+"
"801","NW_016094770.1",6335,6335,1,"+"
"802","NW_016094330.1",125532,125532,1,"+"
"803","NW_016094250.1",1397431,1397431,1,"+"
"804","NW_016094246.1",5449680,5449680,1,"+"
"805","NW_016094621.1",203364,203364,1,"+"
"806","NW_016094313.1",1021473,1021473,1,"-"
"807","NW_016094562.1",180195,180195,1,"+"
"808","NW_016094307.1",1905295,1905295,1,"+"
"809","NW_016094287.1",1202303,1202303,1,"+"
"810","NW_016094308.1",109198,109198,1,"+"
"811","NW_016094240.1",7603849,7603849,1,"-"
"812","NW_016094272.1",1017967,1017967,1,"+"
"813","NW_016094419.1",690679,690679,1,"-"
"814","NW_016094245.1",1872275,1872275,1,"-"
"815","NW_016094470.1",377889,377889,1,"+"
"816","NW_016095092.1",3565,3565,1,"-"
"817","NW_016094255.1",2950790,2950790,1,"+"
"818","NW_016094274.1",3866703,3866703,1,"+"
"819","NW_016094340.1",563881,563881,1,"+"
"820","NW_016094357.1",698026,698026,1,"+"
"821","NW_016094485.1",33693,33693,1,"-"
"822","NW_016094319.1",1226368,1226368,1,"-"
"823","NW_016094642.1",206375,206375,1,"-"
"824","NW_016094256.1",2884127,2884127,1,"-"
"825","NW_016094260.1",821633,821633,1,"-"
"826","NW_016094305.1",113459,113459,1,"-"
"827","NW_016094295.1",1952511,1952511,1,"+"
"828","NW_016094240.1",10937000,10937000,1,"+"
"829","NW_016094249.1",2290331,2290331,1,"-"
"830","NW_016094277.1",922130,922130,1,"+"
"831","NW_016094771.1",42654,42654,1,"-"
"832","NW_016094591.1",4644,4644,1,"+"
"833","NW_016094248.1",3015864,3015864,1,"-"
"834","NW_016094344.1",993401,993401,1,"-"
"835","NW_016094275.1",1400634,1400634,1,"+"
"836","NW_016094378.1",835330,835330,1,"+"
"837","NW_016094343.1",863253,863253,1,"-"
"838","NW_016094608.1",191096,191096,1,"-"
"839","NW_016094292.1",440018,440018,1,"+"
"840","NW_016094487.1",413859,413859,1,"-"
"841","NW_016094246.1",115067,115067,1,"-"
"842","NW_016094280.1",413109,413109,1,"-"
"843","NW_016094553.1",127628,127628,1,"+"
"844","NW_016094363.1",1187195,1187195,1,"-"
"845","NW_016094968.1",15932,15932,1,"+"
"846","NW_016094464.1",309039,309039,1,"-"
"847","NW_016094240.1",6869219,6869219,1,"-"
"848","NW_016094427.1",40548,40548,1,"+"
"849","NW_016094240.1",10380572,10380572,1,"-"
"850","NW_016094279.1",556678,556678,1,"-"
"851","NW_016094356.1",702912,702912,1,"+"
"852","NW_016094268.1",1367138,1367138,1,"-"
"853","NW_016094481.1",37181,37181,1,"-"
"854","NW_016094251.1",288327,288327,1,"+"
"855","NW_016094248.1",3798856,3798856,1,"+"
"856","NW_016094435.1",253336,253336,1,"-"
"857","NW_016094408.1",517891,517891,1,"+"
"858","NW_016094265.1",1777094,1777094,1,"+"
"859","NW_016094267.1",3953552,3953552,1,"+"
"860","NW_016094358.1",1212413,1212413,1,"+"
"861","NW_016094245.1",890911,890911,1,"-"
"862","NW_016094242.1",4898077,4898077,1,"-"
"863","NW_016094279.1",1951378,1951378,1,"-"
"864","NW_016094633.1",132233,132233,1,"+"
"865","NW_016094401.1",242064,242064,1,"-"
"866","NW_016094332.1",1309201,1309201,1,"+"
"867","NW_016094241.1",4527474,4527474,1,"+"
"868","NW_016094830.1",39253,39253,1,"+"
"869","NW_016094304.1",1393189,1393189,1,"-"
"870","NW_016094505.1",28807,28807,1,"+"
"871","NW_016094394.1",1000710,1000710,1,"-"
"872","NW_016094261.1",3786158,3786158,1,"-"
"873","NW_016094692.1",147404,147404,1,"-"
"874","NW_016095506.1",17427,17427,1,"-"
"875","NW_016094305.1",1805567,1805567,1,"+"
"876","NW_016094241.1",4302329,4302329,1,"-"
"877","NW_016094482.1",280819,280819,1,"+"
"878","NW_016094807.1",67460,67460,1,"-"
"879","NW_016094643.1",181758,181758,1,"+"
"880","NW_016094321.1",923911,923911,1,"+"
"881","NW_016094326.1",1803469,1803469,1,"-"
"882","NW_016094825.1",58296,58296,1,"-"
"883","NW_016094245.1",8172994,8172994,1,"+"
"884","NW_016094252.1",2387746,2387746,1,"+"
"885","NW_016094268.1",3661749,3661749,1,"-"
"886","NW_016096151.1",283,283,1,"-"
"887","NW_016094259.1",2292320,2292320,1,"-"
"888","NW_016094247.1",201978,201978,1,"-"
"889","NW_016094271.1",3094933,3094933,1,"+"
"890","NW_016095482.1",8833,8833,1,"-"
"891","NW_016094316.1",2054533,2054533,1,"+"
"892","NW_016094584.1",189253,189253,1,"-"
"893","NW_016094841.1",24984,24984,1,"+"
"894","NW_016094328.1",1777827,1777827,1,"+"
"895","NW_016094241.1",3698425,3698425,1,"+"
"896","NW_016094747.1",161576,161576,1,"-"
"897","NW_016094586.1",268393,268393,1,"+"
"898","NW_016094501.1",146383,146383,1,"-"
"899","NW_016094513.1",355683,355683,1,"-"
"900","NW_016094832.1",122415,122415,1,"+"
"901","NW_016094300.1",1449147,1449147,1,"-"
"902","NW_016094290.1",1129834,1129834,1,"-"
"903","NW_016094278.1",720003,720003,1,"-"
"904","NW_016094244.1",1918409,1918409,1,"-"
"905","NW_016094294.1",2780105,2780105,1,"+"
"906","NW_016094275.1",3711970,3711970,1,"-"
"907","NW_016094307.1",35164,35164,1,"-"
"908","NW_016094293.1",30197,30197,1,"-"
"909","NW_016094244.1",370022,370022,1,"-"
"910","NW_016094312.1",3039,3039,1,"-"
"911","NW_016094403.1",165537,165537,1,"+"
"912","NW_016094389.1",594361,594361,1,"-"
"913","NW_016094255.1",1507613,1507613,1,"+"
"914","NW_016094272.1",2621207,2621207,1,"+"
"915","NW_016094571.1",184582,184582,1,"+"
"916","NW_016094321.1",956032,956032,1,"+"
"917","NW_016094247.1",5201194,5201194,1,"+"
"918","NW_016094535.1",112654,112654,1,"-"
"919","NW_016096423.1",9820,9820,1,"-"
"920","NW_016095660.1",4310,4310,1,"-"
"921","NW_016094824.1",14482,14482,1,"+"
"922","NW_016094290.1",1806697,1806697,1,"+"
"923","NW_016094564.1",277837,277837,1,"-"
"924","NW_016094243.1",1480826,1480826,1,"+"
"925","NW_016094259.1",3976957,3976957,1,"+"
"926","NW_016094269.1",3172815,3172815,1,"-"
"927","NW_016094248.1",3015356,3015356,1,"+"
"928","NW_016094837.1",25708,25708,1,"-"
"929","NW_016094267.1",2031876,2031876,1,"+"
"930","NW_016094304.1",1806467,1806467,1,"-"
"931","NW_016094547.1",6174,6174,1,"-"
"932","NW_016094251.1",2693375,2693375,1,"-"
"933","NW_016094300.1",36340,36340,1,"-"
"934","NW_016094430.1",510366,510366,1,"+"
"935","NW_016094242.1",18214,18214,1,"-"
"936","NW_016094244.1",3306733,3306733,1,"+"
"937","NW_016094244.1",6004641,6004641,1,"+"
"938","NW_016094240.1",7920354,7920354,1,"+"
"939","NW_016094278.1",2002363,2002363,1,"+"
"940","NW_016094366.1",533768,533768,1,"+"
"941","NW_016094289.1",389422,389422,1,"+"
"942","NW_016094489.1",116743,116743,1,"-"
"943","NW_016094280.1",1247953,1247953,1,"-"
"944","NW_016094248.1",1497139,1497139,1,"-"
"945","NW_016094339.1",418825,418825,1,"-"
"946","NW_016094310.1",869121,869121,1,"+"
"947","NW_016095944.1",6582,6582,1,"+"
"948","NW_016094365.1",1185494,1185494,1,"-"
"949","NW_016094566.1",240973,240973,1,"-"
"950","NW_016094272.1",1310121,1310121,1,"-"
"951","NW_016094337.1",239426,239426,1,"-"
"952","NW_016094897.1",5433,5433,1,"-"
"953","NW_016094302.1",562208,562208,1,"-"
"954","NW_016094242.1",151606,151606,1,"+"
"955","NW_016094324.1",724300,724300,1,"+"
"956","NW_016094406.1",144358,144358,1,"-"
"957","NW_016095151.1",23525,23525,1,"-"
"958","NW_016094298.1",355262,355262,1,"-"
"959","NW_016094245.1",7262733,7262733,1,"-"
"960","NW_016095002.1",63110,63110,1,"-"
"961","NW_016094446.1",596512,596512,1,"+"
"962","NW_016094390.1",541772,541772,1,"+"
"963","NW_016094603.1",50116,50116,1,"-"
"964","NW_016094411.1",780725,780725,1,"+"
"965","NW_016094291.1",1362512,1362512,1,"+"
"966","NW_016096842.1",2556,2556,1,"-"
"967","NW_016094590.1",128913,128913,1,"+"
"968","NW_016094243.1",8854475,8854475,1,"-"
"969","NW_016094240.1",2911733,2911733,1,"+"
"970","NW_016094369.1",1179033,1179033,1,"+"
"971","NW_016094292.1",2214022,2214022,1,"-"
"972","NW_016094241.1",4301985,4301985,1,"+"
"973","NW_016094271.1",3719915,3719915,1,"+"
"974","NW_016094393.1",828385,828385,1,"+"
"975","NW_016094301.1",1879666,1879666,1,"-"
"976","NW_016094464.1",168820,168820,1,"-"
"977","NW_016094300.1",915543,915543,1,"+"
"978","NW_016094339.1",162669,162669,1,"-"
"979","NW_016094244.1",1779940,1779940,1,"-"
"980","NW_016094240.1",6879718,6879718,1,"+"
"981","NW_016096508.1",8625,8625,1,"-"
"982","NW_016094340.1",563833,563833,1,"+"
"983","NW_016094523.1",257034,257034,1,"+"
"984","NW_016094337.1",145715,145715,1,"-"
"985","NW_016096175.1",8770,8770,1,"-"
"986","NW_016094245.1",730790,730790,1,"-"
"987","NW_016094433.1",114990,114990,1,"-"
"988","NW_016094617.1",166882,166882,1,"-"
"989","NW_016094345.1",1507451,1507451,1,"+"
"990","NW_016094390.1",122109,122109,1,"-"
"991","NW_016094272.1",1942662,1942662,1,"-"
"992","NW_016094260.1",4321256,4321256,1,"-"
"993","NW_016094261.1",80539,80539,1,"+"
"994","NW_016094246.1",7330063,7330063,1,"-"
"995","NW_016095680.1",6572,6572,1,"+"
"996","NW_016094278.1",736110,736110,1,"-"
"997","NW_016094366.1",270365,270365,1,"+"
"998","NW_016094727.1",160440,160440,1,"+"
"999","NW_016094277.1",402266,402266,1,"-"
"1000","NW_016094270.1",1260717,1260717,1,"+"
"1001","NW_016094400.1",96446,96446,1,"-"
"1002","NW_016094530.1",228729,228729,1,"-"
"1003","NW_016094268.1",2379916,2379916,1,"+"
"1004","NW_016094261.1",562219,562219,1,"+"
"1005","NW_016094240.1",9197551,9197551,1,"+"
"1006","NW_016094502.1",406388,406388,1,"-"
"1007","NW_016095617.1",3176,3176,1,"+"
"1008","NW_016094454.1",559039,559039,1,"-"
"1009","NW_016094417.1",401545,401545,1,"-"
"1010","NW_016094252.1",1021107,1021107,1,"+"
"1011","NW_016094431.1",138404,138404,1,"+"
"1012","NW_016094489.1",70386,70386,1,"+"
"1013","NW_016094244.1",3030070,3030070,1,"-"
"1014","NW_016094320.1",1429414,1429414,1,"+"
"1015","NW_016094370.1",1137916,1137916,1,"-"
"1016","NW_016094327.1",871808,871808,1,"+"
"1017","NW_016094306.1",867278,867278,1,"-"
"1018","NW_016094246.1",6248774,6248774,1,"+"
"1019","NW_016095436.1",15575,15575,1,"+"
"1020","NW_016094267.1",670918,670918,1,"+"
"1021","NW_016094383.1",248072,248072,1,"+"
"1022","NW_016095172.1",10234,10234,1,"-"
"1023","NW_016094252.1",5347959,5347959,1,"+"
"1024","NW_016094266.1",469606,469606,1,"-"
"1025","NW_016094312.1",511789,511789,1,"-"
"1026","NW_016094262.1",2248088,2248088,1,"-"
"1027","NW_016094284.1",404921,404921,1,"+"
"1028","NW_016094304.1",1169252,1169252,1,"-"
"1029","NW_016094321.1",309493,309493,1,"+"
"1030","NW_016094942.1",8108,8108,1,"+"
"1031","NW_016094328.1",1492379,1492379,1,"+"
"1032","NW_016094466.1",368673,368673,1,"+"
"1033","NW_016094302.1",2131567,2131567,1,"+"
"1034","NW_016094375.1",816697,816697,1,"-"
"1035","NW_016094271.1",3006133,3006133,1,"+"
"1036","NW_016094252.1",1607436,1607436,1,"+"
"1037","NW_016094328.1",1028408,1028408,1,"+"
"1038","NW_016094345.1",1001005,1001005,1,"+"
"1039","NW_016094274.1",1294103,1294103,1,"+"
