"","seqnames","start","end","width","strand"
"563","NW_016094410.1",142311,142311,1,"-"
"564","NW_016094506.1",432741,432741,1,"-"
"565","NW_016094241.1",8621653,8621653,1,"+"
"566","NW_016094243.1",7531993,7531993,1,"+"
"567","NW_016094277.1",259344,259344,1,"-"
"568","NW_016094678.1",182918,182918,1,"+"
"569","NW_016094578.1",121409,121409,1,"+"
"570","NW_016094260.1",1832990,1832990,1,"+"
"571","NW_016094346.1",78209,78209,1,"-"
"572","NW_016094385.1",994111,994111,1,"-"
"573","NW_016094955.1",15801,15801,1,"+"
"574","NW_016094255.1",1403200,1403200,1,"+"
"575","NW_016094304.1",1855520,1855520,1,"+"
"576","NW_016094267.1",455011,455011,1,"-"
"577","NW_016094324.1",2015993,2015993,1,"+"
"578","NW_016094456.1",464171,464171,1,"+"
"579","NW_016094717.1",66211,66211,1,"-"
"580","NW_016094252.1",2681625,2681625,1,"+"
"581","NW_016094259.1",4398026,4398026,1,"+"
"582","NW_016094600.1",273787,273787,1,"-"
"583","NW_016094525.1",430729,430729,1,"-"
"584","NW_016094257.1",2614596,2614596,1,"+"
"585","NW_016094269.1",3570027,3570027,1,"+"
"586","NW_016094306.1",1861405,1861405,1,"-"
"587","NW_016094489.1",291015,291015,1,"-"
"588","NW_016094242.1",5385162,5385162,1,"-"
"589","NW_016094249.1",421222,421222,1,"-"
"590","NW_016094627.1",51512,51512,1,"-"
"591","NW_016094360.1",897497,897497,1,"-"
"592","NW_016094266.1",2192886,2192886,1,"+"
"593","NW_016094253.1",4330627,4330627,1,"-"
"594","NW_016094280.1",2405739,2405739,1,"-"
"595","NW_016094252.1",1290336,1290336,1,"-"
"596","NW_016094402.1",11950,11950,1,"+"
"597","NW_016094363.1",1071511,1071511,1,"+"
"598","NW_016094320.1",673137,673137,1,"-"
"599","NW_016094309.1",1971926,1971926,1,"+"
"600","NW_016094578.1",45749,45749,1,"+"
"601","NW_016094381.1",757574,757574,1,"-"
"602","NW_016094246.1",2916133,2916133,1,"+"
"603","NW_016094499.1",22393,22393,1,"+"
"604","NW_016094250.1",556361,556361,1,"+"
"605","NW_016094302.1",533326,533326,1,"+"
"606","NW_016094277.1",1535263,1535263,1,"+"
"607","NW_016096510.1",3470,3470,1,"-"
"608","NW_016094269.1",934564,934564,1,"+"
"609","NW_016094240.1",4892891,4892891,1,"-"
"610","NW_016094984.1",66546,66546,1,"-"
"611","NW_016095309.1",17133,17133,1,"-"
"612","NW_016095085.1",44648,44648,1,"-"
"613","NW_016094240.1",8884347,8884347,1,"-"
"614","NW_016094701.1",7984,7984,1,"-"
"615","NW_016094503.1",497236,497236,1,"+"
"616","NW_016094398.1",953527,953527,1,"+"
"617","NW_016094465.1",57065,57065,1,"+"
"618","NW_016094241.1",3459963,3459963,1,"-"
"619","NW_016094414.1",721578,721578,1,"+"
"620","NW_016096948.1",6964,6964,1,"-"
"621","NW_016094242.1",226123,226123,1,"+"
"622","NW_016094267.1",2412753,2412753,1,"-"
"623","NW_016095293.1",9729,9729,1,"-"
"624","NW_016094922.1",31612,31612,1,"-"
"625","NW_016095056.1",56841,56841,1,"-"
"626","NW_016094434.1",771861,771861,1,"+"
"627","NW_016094268.1",1709405,1709405,1,"-"
"628","NW_016094537.1",1298,1298,1,"-"
"629","NW_016094253.1",4483605,4483605,1,"+"
"630","NW_016094613.1",265300,265300,1,"-"
"631","NW_016094349.1",1166687,1166687,1,"-"
"632","NW_016094409.1",513599,513599,1,"+"
"633","NW_016094305.1",48610,48610,1,"-"
"634","NW_016094277.1",926067,926067,1,"-"
"635","NW_016094289.1",1267287,1267287,1,"-"
"636","NW_016094347.1",1532757,1532757,1,"+"
"637","NW_016094602.1",98773,98773,1,"+"
"638","NW_016094294.1",1600819,1600819,1,"+"
"639","NW_016094275.1",1491528,1491528,1,"+"
"640","NW_016094640.1",196434,196434,1,"-"
"641","NW_016094569.1",227934,227934,1,"-"
"642","NW_016094432.1",209797,209797,1,"+"
"643","NW_016094315.1",1270485,1270485,1,"+"
"644","NW_016094596.1",7993,7993,1,"-"
"645","NW_016094506.1",360974,360974,1,"+"
"646","NW_016094242.1",6796547,6796547,1,"+"
"647","NW_016094455.1",293484,293484,1,"-"
"648","NW_016094277.1",402216,402216,1,"-"
"649","NW_016094332.1",221048,221048,1,"-"
"650","NW_016095004.1",55260,55260,1,"+"
"651","NW_016094469.1",155830,155830,1,"+"
"652","NW_016094303.1",2251388,2251388,1,"-"
"653","NW_016094416.1",174969,174969,1,"-"
"654","NW_016094591.1",254867,254867,1,"+"
"655","NW_016094328.1",1468254,1468254,1,"+"
"656","NW_016096442.1",9572,9572,1,"+"
"657","NW_016094273.1",2203172,2203172,1,"+"
"658","NW_016094393.1",425920,425920,1,"+"
"659","NW_016094360.1",1186878,1186878,1,"-"
"660","NW_016094241.1",1978649,1978649,1,"+"
"661","NW_016094677.1",79106,79106,1,"+"
"662","NW_016094252.1",718482,718482,1,"+"
"663","NW_016094983.1",58717,58717,1,"+"
"664","NW_016094377.1",413327,413327,1,"-"
"665","NW_016094258.1",4579836,4579836,1,"+"
"666","NW_016094686.1",100292,100292,1,"+"
"667","NW_016094914.1",589,589,1,"+"
"668","NW_016094302.1",1893295,1893295,1,"-"
"669","NW_016094585.1",177883,177883,1,"-"
"670","NW_016094930.1",77052,77052,1,"-"
"671","NW_016094348.1",1221870,1221870,1,"-"
"672","NW_016094256.1",2067284,2067284,1,"-"
"673","NW_016094348.1",1151093,1151093,1,"+"
"674","NW_016094665.1",72736,72736,1,"-"
"675","NW_016094256.1",4974759,4974759,1,"+"
"676","NW_016094517.1",239630,239630,1,"-"
"677","NW_016094810.1",6909,6909,1,"-"
"678","NW_016095715.1",13782,13782,1,"-"
"679","NW_016094779.1",146860,146860,1,"+"
"680","NW_016094353.1",1150838,1150838,1,"+"
"681","NW_016094455.1",61743,61743,1,"+"
"682","NW_016094260.1",1517131,1517131,1,"-"
"683","NW_016094471.1",222573,222573,1,"-"
"684","NW_016094243.1",9126195,9126195,1,"-"
"685","NW_016094240.1",8241309,8241309,1,"-"
"686","NW_016094291.1",987308,987308,1,"-"
"687","NW_016094852.1",43881,43881,1,"-"
"688","NW_016094721.1",161993,161993,1,"-"
"689","NW_016094440.1",629410,629410,1,"-"
"690","NW_016094251.1",4038112,4038112,1,"-"
"691","NW_016094270.1",2059594,2059594,1,"-"
"692","NW_016094345.1",1007029,1007029,1,"+"
"693","NW_016094247.1",1903799,1903799,1,"-"
"694","NW_016094717.1",146961,146961,1,"-"
"695","NW_016094259.1",1343999,1343999,1,"+"
"696","NW_016094283.1",923935,923935,1,"-"
"697","NW_016094265.1",3095009,3095009,1,"+"
"698","NW_016094344.1",918926,918926,1,"+"
"699","NW_016094243.1",5281848,5281848,1,"+"
"700","NW_016094791.1",119076,119076,1,"+"
"701","NW_016094356.1",719524,719524,1,"-"
"702","NW_016094267.1",1049549,1049549,1,"-"
"703","NW_016094972.1",9667,9667,1,"-"
"704","NW_016094383.1",18516,18516,1,"+"
"705","NW_016094379.1",1047355,1047355,1,"-"
"706","NW_016095226.1",16165,16165,1,"+"
"707","NW_016094290.1",1712624,1712624,1,"-"
"708","NW_016094377.1",249807,249807,1,"-"
"709","NW_016095692.1",5516,5516,1,"-"
"710","NW_016094955.1",10607,10607,1,"+"
"711","NW_016094982.1",16436,16436,1,"+"
"712","NW_016094367.1",821533,821533,1,"+"
"713","NW_016094672.1",44166,44166,1,"-"
"714","NW_016094244.1",4690808,4690808,1,"+"
"715","NW_016094343.1",1519765,1519765,1,"-"
"716","NW_016094280.1",2958954,2958954,1,"+"
"717","NW_016094651.1",84219,84219,1,"+"
"718","NW_016094742.1",69197,69197,1,"+"
"719","NW_016094286.1",332438,332438,1,"-"
"720","NW_016094298.1",1613057,1613057,1,"-"
"721","NW_016094314.1",37315,37315,1,"+"
"722","NW_016094261.1",3150220,3150220,1,"+"
"723","NW_016094304.1",1720684,1720684,1,"+"
"724","NW_016094259.1",2698519,2698519,1,"+"
"725","NW_016094247.1",1231593,1231593,1,"-"
"726","NW_016094307.1",1618570,1618570,1,"+"
"727","NW_016094242.1",4180647,4180647,1,"-"
"728","NW_016094272.1",2584787,2584787,1,"+"
"729","NW_016094298.1",1613056,1613056,1,"+"
"730","NW_016094246.1",2890296,2890296,1,"+"
"731","NW_016094480.1",188290,188290,1,"+"
"732","NW_016094279.1",2613648,2613648,1,"-"
"733","NW_016094491.1",449762,449762,1,"+"
"734","NW_016094614.1",177718,177718,1,"-"
"735","NW_016094260.1",1187234,1187234,1,"-"
"736","NW_016094336.1",1247996,1247996,1,"+"
"737","NW_016094444.1",152424,152424,1,"+"
"738","NW_016094437.1",660734,660734,1,"+"
"739","NW_016094649.1",96808,96808,1,"+"
"740","NW_016094337.1",831974,831974,1,"-"
"741","NW_016094280.1",164870,164870,1,"+"
"742","NW_016094292.1",1002986,1002986,1,"+"
"743","NW_016094296.1",2383853,2383853,1,"+"
"744","NW_016094258.1",3047653,3047653,1,"+"
"745","NW_016094246.1",6437135,6437135,1,"+"
"746","NW_016095412.1",9098,9098,1,"-"
"747","NW_016094417.1",230741,230741,1,"+"
"748","NW_016094242.1",6327251,6327251,1,"-"
"749","NW_016094265.1",1275703,1275703,1,"+"
"750","NW_016094260.1",1473075,1473075,1,"-"
"751","NW_016094544.1",4918,4918,1,"+"
"752","NW_016094366.1",976110,976110,1,"-"
"753","NW_016094501.1",478520,478520,1,"+"
"754","NW_016094603.1",15522,15522,1,"-"
"755","NW_016094497.1",10761,10761,1,"-"
"756","NW_016094257.1",1411601,1411601,1,"-"
"757","NW_016094406.1",707146,707146,1,"+"
"758","NW_016094928.1",28152,28152,1,"-"
"759","NW_016094634.1",206617,206617,1,"+"
"760","NW_016094457.1",48498,48498,1,"-"
"761","NW_016094254.1",2026388,2026388,1,"-"
"762","NW_016097245.1",22,22,1,"+"
"763","NW_016094271.1",3230870,3230870,1,"+"
"764","NW_016094354.1",1438066,1438066,1,"-"
"765","NW_016094494.1",355511,355511,1,"-"
"766","NW_016094357.1",1362111,1362111,1,"-"
"767","NW_016094341.1",869516,869516,1,"-"
"768","NW_016094317.1",250497,250497,1,"-"
"769","NW_016094745.1",135647,135647,1,"+"
"770","NW_016094292.1",1404748,1404748,1,"+"
"771","NW_016096948.1",6941,6941,1,"-"
"772","NW_016094868.1",1216,1216,1,"+"
"773","NW_016094277.1",62783,62783,1,"-"
"774","NW_016094612.1",68415,68415,1,"-"
"775","NW_016094426.1",677138,677138,1,"-"
"776","NW_016094377.1",206577,206577,1,"-"
"777","NW_016094739.1",161411,161411,1,"+"
"778","NW_016094369.1",98768,98768,1,"-"
"779","NW_016094591.1",235025,235025,1,"+"
"780","NW_016094366.1",990207,990207,1,"-"
"781","NW_016094248.1",4105555,4105555,1,"+"
"782","NW_016094709.1",96990,96990,1,"+"
"783","NW_016094250.1",2202407,2202407,1,"-"
"784","NW_016094548.1",119523,119523,1,"-"
"785","NW_016094242.1",6303675,6303675,1,"+"
"786","NW_016097028.1",1650,1650,1,"+"
"787","NW_016094259.1",2430328,2430328,1,"-"
"788","NW_016094317.1",251733,251733,1,"-"
"789","NW_016094872.1",372,372,1,"+"
"790","NW_016094290.1",1679822,1679822,1,"-"
"791","NW_016094384.1",1096256,1096256,1,"+"
"792","NW_016094250.1",2952059,2952059,1,"+"
"793","NW_016094265.1",2479043,2479043,1,"-"
"794","NW_016094282.1",2832540,2832540,1,"+"
"795","NW_016094458.1",71023,71023,1,"+"
"796","NW_016094605.1",279478,279478,1,"-"
"797","NW_016094310.1",1755573,1755573,1,"+"
"798","NW_016094269.1",379216,379216,1,"+"
"799","NW_016094580.1",181304,181304,1,"+"
"800","NW_016094303.1",436954,436954,1,"+"
"801","NW_016094277.1",1754469,1754469,1,"-"
"802","NW_016094240.1",4291794,4291794,1,"+"
"803","NW_016094586.1",251966,251966,1,"-"
"804","NW_016096948.1",6893,6893,1,"+"
"805","NW_016094700.1",193005,193005,1,"+"
"806","NW_016094255.1",4405238,4405238,1,"-"
"807","NW_016094276.1",1239500,1239500,1,"+"
"808","NW_016094272.1",2724674,2724674,1,"-"
"809","NW_016094693.1",112151,112151,1,"+"
"810","NW_016094255.1",586033,586033,1,"-"
"811","NW_016094405.1",219340,219340,1,"-"
"812","NW_016094578.1",163423,163423,1,"-"
"813","NW_016094259.1",1227119,1227119,1,"-"
"814","NW_016094241.1",3376498,3376498,1,"+"
"815","NW_016094350.1",1536765,1536765,1,"-"
"816","NW_016094770.1",137324,137324,1,"-"
"817","NW_016094307.1",162601,162601,1,"-"
"818","NW_016094317.1",2013290,2013290,1,"+"
"819","NW_016094461.1",87509,87509,1,"-"
"820","NW_016094317.1",1630681,1630681,1,"-"
"821","NW_016094272.1",1283784,1283784,1,"+"
"822","NW_016094387.1",459667,459667,1,"+"
"823","NW_016094747.1",159,159,1,"+"
"824","NW_016094275.1",2861643,2861643,1,"-"
"825","NW_016094587.1",138598,138598,1,"+"
"826","NW_016094266.1",2192884,2192884,1,"+"
"827","NW_016094307.1",299788,299788,1,"-"
"828","NW_016094266.1",1630964,1630964,1,"+"
"829","NW_016094756.1",65264,65264,1,"+"
"830","NW_016094543.1",47679,47679,1,"+"
"831","NW_016094435.1",494858,494858,1,"+"
"832","NW_016094333.1",988445,988445,1,"+"
"833","NW_016094272.1",3630223,3630223,1,"+"
"834","NW_016094321.1",212514,212514,1,"-"
"835","NW_016094241.1",3376971,3376971,1,"-"
"836","NW_016094483.1",352924,352924,1,"+"
"837","NW_016094310.1",1438807,1438807,1,"+"
"838","NW_016094377.1",155107,155107,1,"+"
"839","NW_016094415.1",258828,258828,1,"+"
"840","NW_016094381.1",628485,628485,1,"-"
"841","NW_016094500.1",262772,262772,1,"-"
"842","NW_016095026.1",55158,55158,1,"-"
"843","NW_016094796.1",162548,162548,1,"-"
"844","NW_016094302.1",1765205,1765205,1,"+"
"845","NW_016094241.1",9083271,9083271,1,"-"
"846","NW_016094702.1",153200,153200,1,"-"
"847","NW_016094879.1",64157,64157,1,"+"
"848","NW_016094605.1",11046,11046,1,"-"
"849","NW_016095057.1",2784,2784,1,"+"
"850","NW_016094253.1",5977699,5977699,1,"+"
"851","NW_016094463.1",220326,220326,1,"-"
"852","NW_016094432.1",614702,614702,1,"-"
"853","NW_016094366.1",851132,851132,1,"-"
"854","NW_016094308.1",673596,673596,1,"+"
"855","NW_016094293.1",1595949,1595949,1,"+"
"856","NW_016094257.1",4498740,4498740,1,"-"
"857","NW_016094336.1",1590113,1590113,1,"-"
"858","NW_016094467.1",352245,352245,1,"+"
"859","NW_016097106.1",3368,3368,1,"-"
"860","NW_016094991.1",4039,4039,1,"-"
"861","NW_016094256.1",1101410,1101410,1,"+"
"862","NW_016094289.1",375635,375635,1,"+"
"863","NW_016097286.1",2351,2351,1,"+"
"864","NW_016096282.1",9802,9802,1,"-"
"865","NW_016094314.1",1765872,1765872,1,"-"
"866","NW_016094249.1",6390696,6390696,1,"+"
"867","NW_016094260.1",2643438,2643438,1,"+"
"868","NW_016094274.1",3851184,3851184,1,"-"
"869","NW_016094753.1",63178,63178,1,"+"
"870","NW_016094739.1",165995,165995,1,"+"
"871","NW_016094283.1",996410,996410,1,"-"
"872","NW_016094707.1",77304,77304,1,"+"
"873","NW_016094272.1",372330,372330,1,"-"
"874","NW_016094546.1",186882,186882,1,"-"
"875","NW_016094339.1",1624942,1624942,1,"-"
"876","NW_016094245.1",386781,386781,1,"+"
"877","NW_016094297.1",1204201,1204201,1,"+"
"878","NW_016094248.1",6413334,6413334,1,"-"
"879","NW_016094249.1",5056654,5056654,1,"+"
"880","NW_016094529.1",345758,345758,1,"+"
"881","NW_016094344.1",1635054,1635054,1,"+"
"882","NW_016094320.1",1529884,1529884,1,"-"
"883","NW_016094355.1",1179672,1179672,1,"-"
"884","NW_016094442.1",448498,448498,1,"-"
"885","NW_016094412.1",85122,85122,1,"+"
"886","NW_016094347.1",655273,655273,1,"+"
"887","NW_016094378.1",281732,281732,1,"+"
"888","NW_016094281.1",303198,303198,1,"-"
"889","NW_016094240.1",7157506,7157506,1,"+"
"890","NW_016094405.1",976035,976035,1,"-"
"891","NW_016094373.1",1132465,1132465,1,"+"
"892","NW_016094361.1",209067,209067,1,"+"
"893","NW_016094269.1",892621,892621,1,"-"
"894","NW_016094256.1",4949469,4949469,1,"+"
"895","NW_016094258.1",4332206,4332206,1,"-"
"896","NW_016094313.1",1401314,1401314,1,"-"
"897","NW_016094290.1",3032691,3032691,1,"+"
"898","NW_016095164.1",5345,5345,1,"-"
"899","NW_016094241.1",525716,525716,1,"+"
"900","NW_016094486.1",401318,401318,1,"-"
"901","NW_016097276.1",683,683,1,"+"
"902","NW_016094396.1",739619,739619,1,"-"
"903","NW_016094390.1",927617,927617,1,"-"
"904","NW_016094432.1",605266,605266,1,"-"
"905","NW_016094244.1",2196440,2196440,1,"-"
"906","NW_016094242.1",7676262,7676262,1,"+"
"907","NW_016095001.1",56661,56661,1,"-"
"908","NW_016094337.1",44805,44805,1,"-"
"909","NW_016094243.1",418680,418680,1,"+"
"910","NW_016094244.1",8717364,8717364,1,"+"
"911","NW_016094583.1",78671,78671,1,"-"
"912","NW_016094470.1",560006,560006,1,"+"
"913","NW_016094507.1",240019,240019,1,"+"
"914","NW_016094512.1",18280,18280,1,"-"
"915","NW_016094403.1",279310,279310,1,"+"
"916","NW_016094307.1",1610491,1610491,1,"+"
"917","NW_016094323.1",1116676,1116676,1,"-"
"918","NW_016094243.1",5680077,5680077,1,"+"
"919","NW_016094259.1",1471279,1471279,1,"+"
"920","NW_016094240.1",11773956,11773956,1,"-"
"921","NW_016094329.1",1094936,1094936,1,"-"
"922","NW_016094252.1",6137766,6137766,1,"+"
"923","NW_016094369.1",857564,857564,1,"+"
"924","NW_016094249.1",1214955,1214955,1,"-"
"925","NW_016094331.1",1295428,1295428,1,"-"
"926","NW_016094243.1",269700,269700,1,"+"
"927","NW_016094253.1",5768224,5768224,1,"-"
"928","NW_016094287.1",2565464,2565464,1,"-"
"929","NW_016094348.1",727801,727801,1,"-"
"930","NW_016094273.1",349594,349594,1,"-"
"931","NW_016094492.1",170474,170474,1,"-"
"932","NW_016094368.1",745709,745709,1,"+"
"933","NW_016094413.1",926942,926942,1,"-"
"934","NW_016094242.1",2726231,2726231,1,"+"
"935","NW_016094548.1",285817,285817,1,"-"
"936","NW_016094263.1",3995712,3995712,1,"-"
"937","NW_016094535.1",221645,221645,1,"-"
"938","NW_016094258.1",4609920,4609920,1,"-"
"939","NW_016094327.1",771468,771468,1,"+"
"940","NW_016094278.1",2547333,2547333,1,"-"
"941","NW_016094240.1",4866025,4866025,1,"+"
"942","NW_016094672.1",166786,166786,1,"-"
"943","NW_016094241.1",5164360,5164360,1,"-"
"944","NW_016094280.1",821416,821416,1,"-"
"945","NW_016095327.1",14198,14198,1,"+"
"946","NW_016094247.1",1122360,1122360,1,"+"
"947","NW_016094589.1",156275,156275,1,"-"
"948","NW_016094305.1",810664,810664,1,"+"
"949","NW_016094244.1",303067,303067,1,"-"
"950","NW_016094424.1",370028,370028,1,"-"
"951","NW_016094360.1",1186314,1186314,1,"+"
"952","NW_016094354.1",1367563,1367563,1,"+"
"953","NW_016096089.1",13141,13141,1,"+"
"954","NW_016094896.1",102244,102244,1,"+"
"955","NW_016094475.1",392080,392080,1,"+"
"956","NW_016094374.1",348567,348567,1,"-"
"957","NW_016094240.1",10837178,10837178,1,"-"
"958","NW_016096948.1",6917,6917,1,"+"
"959","NW_016094274.1",487276,487276,1,"-"
"960","NW_016094297.1",2173066,2173066,1,"+"
"961","NW_016094435.1",5835,5835,1,"-"
"962","NW_016094291.1",2779298,2779298,1,"+"
"963","NW_016094318.1",566516,566516,1,"-"
"964","NW_016094317.1",1285161,1285161,1,"-"
"965","NW_016094300.1",886370,886370,1,"-"
"966","NW_016095357.1",2041,2041,1,"+"
"967","NW_016094356.1",125328,125328,1,"+"
"968","NW_016094247.1",2573313,2573313,1,"-"
"969","NW_016094251.1",256415,256415,1,"+"
"970","NW_016095006.1",46297,46297,1,"+"
"971","NW_016094292.1",437553,437553,1,"+"
"972","NW_016095321.1",24111,24111,1,"-"
"973","NW_016094493.1",315524,315524,1,"-"
"974","NW_016094352.1",350359,350359,1,"+"
"975","NW_016094379.1",1042844,1042844,1,"-"
"976","NW_016097137.1",4005,4005,1,"+"
"977","NW_016094362.1",235881,235881,1,"-"
"978","NW_016094294.1",2780650,2780650,1,"-"
"979","NW_016094462.1",178919,178919,1,"-"
"980","NW_016094918.1",18939,18939,1,"-"
"981","NW_016094336.1",206221,206221,1,"+"
"982","NW_016094425.1",652667,652667,1,"+"
"983","NW_016094616.1",32874,32874,1,"+"
"984","NW_016094273.1",2740134,2740134,1,"+"
"985","NW_016094361.1",134998,134998,1,"-"
"986","NW_016094493.1",62756,62756,1,"-"
"987","NW_016094242.1",6113990,6113990,1,"-"
"988","NW_016094277.1",886376,886376,1,"+"
"989","NW_016094641.1",18921,18921,1,"-"
"990","NW_016094240.1",2162547,2162547,1,"+"
"991","NW_016094240.1",3838920,3838920,1,"+"
"992","NW_016094267.1",2693462,2693462,1,"-"
"993","NW_016094363.1",858026,858026,1,"+"
"994","NW_016094433.1",337208,337208,1,"+"
"995","NW_016094411.1",750502,750502,1,"-"
"996","NW_016095603.1",6128,6128,1,"-"
"997","NW_016094271.1",1206198,1206198,1,"+"
"998","NW_016094272.1",3491559,3491559,1,"+"
"999","NW_016094386.1",135442,135442,1,"+"
"1000","NW_016094331.1",848700,848700,1,"+"
"1001","NW_016094415.1",859895,859895,1,"+"
"1002","NW_016094305.1",704045,704045,1,"-"
"1003","NW_016095651.1",1577,1577,1,"-"
"1004","NW_016094663.1",59267,59267,1,"-"
"1005","NW_016094396.1",838331,838331,1,"+"
"1006","NW_016094412.1",459010,459010,1,"+"
"1007","NW_016094287.1",2006477,2006477,1,"-"
"1008","NW_016094421.1",257017,257017,1,"+"
"1009","NW_016095717.1",9150,9150,1,"+"
"1010","NW_016094709.1",86640,86640,1,"-"
"1011","NW_016094240.1",1808973,1808973,1,"-"
"1012","NW_016094337.1",543874,543874,1,"+"
"1013","NW_016094553.1",237646,237646,1,"-"
"1014","NW_016094305.1",2472794,2472794,1,"-"
"1015","NW_016094470.1",405687,405687,1,"-"
"1016","NW_016094264.1",6020,6020,1,"+"
"1017","NW_016094883.1",40955,40955,1,"-"
"1018","NW_016094278.1",3377732,3377732,1,"-"
"1019","NW_016094299.1",833619,833619,1,"+"
"1020","NW_016094389.1",899867,899867,1,"+"
"1021","NW_016094407.1",930237,930237,1,"+"
"1022","NW_016094588.1",149261,149261,1,"-"
"1023","NW_016094527.1",139193,139193,1,"+"
"1024","NW_016094272.1",1915887,1915887,1,"+"
"1025","NW_016094303.1",139303,139303,1,"+"
"1026","NW_016095064.1",10980,10980,1,"-"
"1027","NW_016094509.1",115136,115136,1,"+"
"1028","NW_016094242.1",3614803,3614803,1,"+"
"1029","NW_016094253.1",2050765,2050765,1,"+"
"1030","NW_016094345.1",322465,322465,1,"-"
"1031","NW_016094244.1",602273,602273,1,"+"
"1032","NW_016094329.1",1933985,1933985,1,"+"
"1033","NW_016094277.1",1192042,1192042,1,"+"
"1034","NW_016094298.1",1736816,1736816,1,"-"
"1035","NW_016094272.1",2380505,2380505,1,"+"
"1036","NW_016094249.1",5658661,5658661,1,"+"
"1037","NW_016094365.1",364780,364780,1,"+"
"1038","NW_016095758.1",2332,2332,1,"+"
"1039","NW_016094442.1",267642,267642,1,"-"
"1040","NW_016094281.1",960413,960413,1,"+"
"1041","NW_016094244.1",589839,589839,1,"-"
