EntrezGeneID	Position	Hyb_RJ4_09_Koce.bam	Hyb_RJ4_17_Koce.bam	Hyb_RJ5_08_Koce.bam	Hyb_RJ5_11_Koce.bam	Hyb_RJ5_43_Koce.bam	Hyb_RJ5_47_Koce.bam	Hyb_RJ5Kher_26_Kher.bam	Kher_RJ4Kher_27_Kher.bam	Kher_RJ4Kher_28_Kher.bam	Kher_RJ4Kher_29_Kher.bam	Kher_RJ4Kher_30_Kher.bam	Kher_RJ4Kher_31_Kher.bam	Kher_RJ4Kher_37_Kher.bam	Kher_RJ4Kher_39_Kher.bam	Kher_RJ4Kher_40_Kher.bam	Kher_RJ4Kher_41_Kher.bam	Kher_RJ4Kher_42_Kher.bam	Kher_RJ4Kher_43_Kher.bam	Kher_RJ4Kher_44_Kher.bam	Kher_RJ5Kher_20_Kher.bam	Kher_RJ5Kher_21_Kher.bam	Kher_RJ5Kher_22_Kher.bam	Kher_RJ5Kher_24_Kher.bam	Kher_RJ5Kher_25_Kher.bam	Kher_RJ5Kher_29_Kher.bam	Kher_RJ5Kher_30_Kher.bam	Kher_RJ5Kher_31_Kher.bam	Kher_RJ5Kher_32_Kher.bam	Koce_RJ4_04_Koce.bam	Koce_RJ4_05_Koce.bam	Koce_RJ4_06_Koce.bam	Koce_RJ4_10_Koce.bam	Koce_RJ4_11_Koce.bam	Koce_RJ4_13_Koce.bam	Koce_RJ4_16_Koce.bam	Koce_RJ4_18_Koce.bam	Koce_RJ4_19_Koce.bam	Koce_RJ5_06_Koce.bam	Koce_RJ5_10_Koce.bam
NW_016094241.1	3719324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NW_016094241.1	3941205	117	48	110	243	0	23	26	501	321	703	256	377	202	155	629	330	75	476	436	344	242	146	243	162	451	122	534	232	0	0	0	10	0	0	66	9	0	0	25
NW_016094241.1	4011645	16	41	38	20	8	2	0	8	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	40	364	129	89	42	110	192	184	140	35	53
NW_016094241.1	4131523	1210	223	1669	1096	85	68	225	3166	1216	4250	2032	2041	1317	1115	4661	1556	539	2553	2587	3237	1461	2133	1165	1371	2535	898	2853	573	1	0	34	44	0	68	312	0	2	8	87
NW_016094241.1	4187539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
NW_016094241.1	4207753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094241.1	4268053	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094241.1	4284967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094241.1	4445882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094241.1	4483114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
NW_016094241.1	4497737	46	27	56	105	3	6	4	157	84	245	85	94	47	83	363	83	24	173	103	153	85	74	67	81	131	57	178	48	2	16	7	9	1	18	25	6	6	1	8
NW_016094241.1	4527475	117	120	229	192	10	8	5	4	0	12	1	0	0	5	0	8	0	1	3	0	0	0	0	0	0	0	0	0	166	322	263	413	98	486	550	265	292	238	310
NW_016094241.1	4552607	383	452	273	760	5	18	35	207	92	344	194	241	88	89	332	234	24	221	277	125	116	222	46	91	225	34	174	35	480	1380	893	1338	173	1369	1575	808	1043	1115	689
NW_016094241.1	4851783	51	3	83	83	3	1	14	163	30	175	169	50	79	38	180	114	16	103	129	143	85	104	62	61	96	81	163	62	0	0	15	0	0	4	8	0	0	0	5
NW_016094241.1	5003264	70	33	167	121	5	6	21	367	125	611	231	263	84	132	432	167	88	227	215	337	147	149	119	161	211	86	282	64	0	0	0	1	0	5	17	5	4	3	7
NW_016094241.1	5032924	95	95	66	62	5	11	6	17	0	1	0	0	0	4	0	0	0	1	4	0	0	0	0	0	0	0	0	0	183	392	260	206	73	267	380	163	291	173	131
NW_016094241.1	5147769	14	9	17	11	0	1	5	41	10	76	25	28	14	20	35	24	5	32	27	33	9	20	8	17	28	8	53	9	0	0	1	0	0	0	4	0	0	0	0
NW_016094241.1	5164361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094241.1	5302853	5	8	14	14	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	9	0	20	76	7	40	15	46	62	22	46	14	21
NW_016094241.1	6185946	17	13	67	73	5	2	6	125	60	184	82	107	37	63	136	66	35	71	95	133	57	71	55	58	91	55	95	39	0	1	0	0	0	3	12	2	0	0	14
NW_016094241.1	6207484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094241.1	6325761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094241.1	6447198	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094241.1	6454637	46	7	68	42	2	0	5	132	39	144	76	58	63	67	128	52	31	98	61	88	33	88	18	64	95	16	113	25	0	4	0	0	0	2	2	1	1	0	6
NW_016094241.1	6460052	48	61	98	48	2	3	1	8	1	2	1	0	0	1	3	0	0	4	1	3	2	0	0	0	1	0	0	0	98	260	109	200	36	167	154	111	146	88	99
NW_016094241.1	6486210	112	86	436	316	30	11	40	591	365	1229	469	678	162	307	775	547	180	520	646	679	298	261	286	472	599	271	647	203	1	1	13	9	0	19	47	4	2	1	35
NW_016094241.1	6486613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094241.1	6534713	299	59	364	289	17	17	49	778	412	1087	633	417	186	236	1510	433	131	491	709	598	275	361	421	342	483	201	677	249	12	6	3	9	0	23	61	5	10	0	24
NW_016094241.1	6667066	495	175	761	527	57	22	88	1278	457	1736	733	801	467	415	1618	714	178	1136	1019	1166	454	812	440	762	1019	396	1063	221	149	524	180	304	30	243	436	241	200	177	214
NW_016094241.1	7008158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094241.1	7092304	24	30	74	54	2	1	8	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	45	149	99	127	15	101	149	108	135	93	69
NW_016094241.1	7368364	698	629	744	772	41	33	12	30	0	8	2	0	0	8	1	0	0	10	9	0	0	0	0	0	0	0	0	0	1077	2139	1306	2047	347	2263	2545	1213	1472	915	970
NW_016094241.1	7393857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094241.1	7458627	119	195	241	224	12	8	35	29	0	3	1	0	0	7	2	0	0	2	0	0	0	0	0	0	0	0	6	0	224	470	296	683	114	603	764	431	390	193	293
NW_016094241.1	7609528	2	5	8	0	0	0	0	1	0	0	1	1	0	0	2	0	0	2	2	0	0	0	0	0	0	0	1	0	0	1	1	4	1	1	5	1	0	0	1
NW_016094241.1	7669114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094241.1	7770470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094241.1	7885719	76	87	107	98	2	2	3	20	8	20	14	14	9	12	22	7	3	13	13	12	6	11	7	4	12	11	9	3	99	258	159	238	41	214	278	135	160	134	162
NW_016094241.1	7886179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094241.1	7916568	2	2	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	2	7	1	2	8	1	0	4	0
NW_016094241.1	7981128	43	11	109	97	14	7	11	198	73	295	161	124	78	49	485	198	16	219	312	154	27	127	88	79	176	95	146	61	0	0	0	8	0	2	8	0	0	0	0
NW_016094241.1	8002232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094241.1	8125897	367	83	279	252	16	9	33	639	206	870	387	438	213	209	948	340	104	428	531	409	225	354	189	245	384	119	579	106	40	109	53	130	28	144	214	91	73	43	111
NW_016094241.1	8174236	22	4	32	24	2	6	9	95	29	110	75	97	20	29	162	51	12	58	114	90	50	56	42	32	63	29	89	17	0	19	0	1	0	3	4	4	0	1	2
NW_016094241.1	8174497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094241.1	8174589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094241.1	8305795	55	11	41	45	1	1	6	151	51	161	104	70	41	49	170	69	31	107	111	95	61	59	37	44	76	27	126	17	0	1	1	5	0	6	6	0	0	0	3
NW_016094241.1	8461632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094241.1	8551631	5	6	7	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	18	10	17	5	14	30	19	11	2	11
NW_016094241.1	8621654	332	129	1000	676	53	65	93	1772	813	3458	1122	1192	442	805	2489	823	317	1102	1695	1398	734	828	424	1404	1544	542	1283	555	11	27	8	18	6	25	124	21	7	2	55
NW_016094241.1	8651033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
NW_016094241.1	8669503	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094241.1	8855790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094241.1	8912511	119	105	148	131	2	4	1	8	0	5	0	0	0	4	0	0	0	1	3	0	0	0	0	0	0	0	0	0	179	451	241	412	59	328	515	185	270	77	195
NW_016094241.1	8912872	270	157	473	374	16	68	25	264	144	407	159	106	136	57	314	172	20	165	167	128	87	69	147	76	149	40	203	71	316	669	508	772	95	569	923	379	739	232	383
NW_016094241.1	8912879	149	43	144	102	11	29	10	245	116	377	142	97	136	48	310	155	20	155	167	104	87	69	147	77	149	40	169	71	18	139	43	54	10	92	107	43	40	3	83
NW_016094241.1	8923598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094241.1	8949200	16	6	16	11	1	3	3	38	20	50	48	27	8	16	85	21	5	25	37	51	24	34	13	15	33	14	63	10	0	0	1	0	0	0	4	1	0	0	0
NW_016094241.1	8949659	51	15	60	44	5	3	7	114	59	148	66	58	36	46	165	57	25	61	89	55	46	56	30	45	71	31	99	23	0	0	1	2	0	0	3	0	0	0	3
NW_016094241.1	9000003	71	25	162	113	2	0	28	308	103	363	184	270	89	104	339	152	58	213	250	270	161	127	95	127	197	82	294	64	0	3	2	6	0	5	20	2	1	0	4
NW_016094241.1	9020321	256	43	212	174	23	9	30	548	173	739	269	358	167	176	730	255	100	429	437	411	266	293	224	285	354	143	557	118	1	7	4	10	0	8	41	3	0	1	12
NW_016094241.1	9083272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094241.1	9145250	29	5	49	80	5	3	20	126	41	175	128	126	24	52	237	100	14	105	154	157	66	84	90	67	97	35	138	35	1	0	0	0	0	0	3	0	0	0	7
NW_016094241.1	9179640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094241.1	9263139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094241.1	9462425	77	7	142	197	10	0	18	249	154	301	228	235	101	89	334	80	79	131	110	298	112	227	127	75	358	209	366	87	7	0	0	1	0	0	27	16	0	0	0
NW_016094241.1	9646003	43	4	30	27	4	2	0	55	25	94	90	36	27	31	131	38	20	42	54	80	26	33	38	82	74	23	71	13	0	0	0	0	0	0	15	0	0	2	7
NW_016094241.1	9658223	651	128	796	573	47	22	118	1648	686	2436	1392	967	594	630	2185	990	220	1260	1217	1675	668	942	660	832	1289	473	1696	350	5	3	6	24	0	32	121	11	3	7	61
NW_016094241.1	9677528	23	7	33	23	2	1	1	2	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	86	40	66	14	94	91	64	39	41	65
NW_016094241.1	9717563	8000	4382	8000	8000	987	765	2760	8001	8000	8000	8001	8000	8000	8000	8001	8001	8000	8000	8000	8000	8000	8000	8000	8000	8001	8000	8000	8000	100	290	352	955	19	1302	3461	417	122	81	1293
NW_016094241.1	9717914	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	1	0	0
NW_016094241.1	9718045	7	4	16	12	1	1	3	26	19	56	29	23	10	8	56	29	7	19	28	26	19	14	9	14	26	6	29	2	0	0	0	1	0	0	2	0	0	0	4
NW_016094241.1	9718054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094241.1	9771723	18	10	66	23	0	11	3	69	47	195	93	75	25	41	152	71	28	43	130	107	59	26	32	75	53	26	90	34	0	0	0	3	0	4	12	0	0	0	4
NW_016094241.1	9771729	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094241.1	9984711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094241.1	10060513	0	0	1	0	0	0	0	0	1	1	2	1	0	1	0	3	1	0	0	0	0	3	0	1	1	0	3	0	0	1	0	0	0	0	0	1	0	1	0
NW_016094241.1	10332105	14	3	11	4	0	0	3	24	9	39	13	21	11	12	29	17	11	24	15	21	16	12	4	8	16	2	30	3	0	0	0	1	0	1	3	0	0	1	0
NW_016094241.1	10341759	3	0	1	1	0	0	1	2	0	4	1	0	0	1	3	2	0	1	0	0	1	3	1	0	1	1	3	1	6	5	1	4	2	3	5	8	3	2	3
NW_016094241.1	10391448	646	368	639	540	19	34	18	47	0	10	0	0	0	8	2	5	0	9	7	0	0	0	0	0	0	0	0	0	622	1355	774	1513	270	1446	1832	976	1127	794	1013
NW_016094241.1	10530331	76	129	147	146	1	14	28	15	0	5	0	0	0	2	0	0	0	3	3	0	0	0	0	0	0	0	9	0	177	362	216	376	71	308	429	220	237	176	244
NW_016094241.1	10617061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094241.1	10697230	33	9	57	41	1	1	7	115	49	105	101	64	38	29	152	55	13	80	71	105	33	71	35	60	99	30	134	30	1	1	0	1	0	2	3	0	0	1	4
NW_016094241.1	10802735	65	54	194	98	0	16	53	295	62	412	113	185	31	92	255	109	99	225	267	253	142	68	127	128	162	111	153	72	0	0	9	0	0	16	21	0	0	0	8
NW_016094241.1	10814287	2011	882	1959	1565	72	62	242	2261	1142	3128	1483	1282	805	781	3355	1103	451	1686	2118	1711	883	1097	872	984	1771	532	1844	476	1197	2899	1792	3271	543	2787	4344	1350	2271	986	1351
NW_016094241.1	10869396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094241.1	11163580	38	30	34	31	2	3	3	6	0	7	0	5	0	0	1	0	8	4	1	9	0	6	3	0	8	4	8	0	73	91	61	101	31	79	202	75	73	45	53
NW_016094241.1	11183478	361	74	426	349	33	13	84	996	412	1388	726	664	287	353	1354	505	195	719	728	960	456	547	312	488	749	303	918	253	17	43	26	28	3	45	90	9	15	1	35
NW_016094241.1	11350386	196	116	212	167	8	6	4	6	1	4	3	0	0	5	1	0	0	3	0	0	0	0	0	0	0	0	0	0	180	449	299	444	69	437	554	257	363	205	252
NW_016094241.1	11393980	79	16	234	5	0	3	9	0	0	0	0	0	0	4	0	0	0	0	8	0	0	0	0	0	0	0	0	0	88	341	205	247	43	210	409	260	267	89	282
NW_016094242.1	17699	28	7	24	15	2	5	4	50	55	101	68	40	28	33	162	26	16	36	52	80	24	45	17	38	66	27	75	21	0	2	0	2	0	4	11	0	0	0	1
NW_016094242.1	18215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094242.1	151607	45	40	66	46	4	2	0	2	0	2	1	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	1	0	45	152	79	122	27	118	173	104	71	68	87
NW_016094242.1	291394	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
NW_016094242.1	892001	38	8	55	50	2	3	13	107	41	171	103	78	44	40	186	56	16	100	78	101	61	71	38	62	117	38	173	24	0	0	0	4	0	2	15	3	0	1	5
NW_016094242.1	1002668	237	94	405	321	39	21	39	620	398	1299	417	478	187	249	939	391	135	596	700	606	299	348	315	391	731	247	719	156	7	3	8	20	0	16	68	0	4	0	32
NW_016094242.1	1148557	33	11	51	59	2	9	11	144	76	162	131	78	38	38	233	106	31	85	151	130	52	76	55	58	101	33	138	23	0	1	1	1	0	7	10	1	0	1	6
NW_016094242.1	1288005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NW_016094242.1	1372707	18	5	22	29	4	0	6	115	39	90	110	77	37	34	139	78	23	66	58	87	63	54	31	36	64	32	133	21	1	10	10	11	1	4	12	5	6	5	6
NW_016094242.1	1423082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094242.1	1989571	568	218	603	656	46	30	85	1319	604	2047	1556	1190	391	534	2207	752	289	892	1062	1199	464	816	409	472	804	492	1308	283	64	200	112	236	39	241	373	87	212	135	201
NW_016094242.1	2002507	5	0	15	4	2	0	0	11	20	27	12	15	7	6	22	20	7	13	16	16	8	10	1	3	7	8	21	5	0	1	0	0	0	0	4	0	0	0	0
NW_016094242.1	2190777	321	784	600	606	40	38	22	42	3	1	0	0	0	54	1	1	2	9	6	0	0	2	0	1	0	0	3	2	794	1622	776	2007	430	1896	2583	1820	1377	563	995
NW_016094242.1	2293151	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
NW_016094242.1	2293668	74	168	233	169	9	12	5	8	0	5	0	0	2	2	0	0	0	0	9	0	0	0	0	0	0	0	0	0	221	507	285	431	93	324	426	362	393	267	259
NW_016094242.1	2372520	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
NW_016094242.1	2412915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094242.1	2575057	60	16	55	41	3	0	9	178	73	183	88	96	70	54	268	91	28	124	143	108	66	96	49	63	113	30	169	23	1	1	0	3	0	2	18	0	0	0	4
NW_016094242.1	2630470	56	15	62	70	14	7	16	186	106	270	156	108	44	70	294	86	41	147	164	162	68	103	38	38	119	58	176	46	0	0	0	4	0	0	16	2	0	3	7
NW_016094242.1	2726232	22	9	70	46	5	1	11	122	70	161	69	62	59	51	210	62	16	98	98	81	46	60	72	48	84	26	97	15	2	8	3	3	1	5	12	1	2	0	2
NW_016094242.1	2805322	254	51	366	243	18	21	69	683	283	892	523	460	228	272	922	353	151	520	480	653	253	458	261	317	554	224	738	174	6	32	20	11	2	22	63	5	1	2	35
NW_016094242.1	2805650	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094242.1	2867583	279	260	418	300	18	22	9	93	14	62	65	31	32	19	74	62	9	59	63	22	10	28	39	22	43	13	87	9	361	912	465	920	234	899	1009	397	660	263	449
NW_016094242.1	2867628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094242.1	2925004	33	20	63	44	0	0	20	146	33	163	125	122	23	30	207	73	32	95	151	111	83	93	49	40	117	32	121	33	0	0	0	0	0	4	15	0	0	0	10
NW_016094242.1	2936578	231	52	217	155	15	14	39	623	196	662	375	296	220	207	787	301	106	445	389	346	212	251	187	202	360	88	506	89	2	1	1	9	2	19	44	5	1	3	13
NW_016094242.1	3016840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094242.1	3186386	125	39	328	257	27	37	28	550	214	859	513	390	174	158	892	428	75	425	557	557	373	351	214	198	451	168	555	179	0	0	6	0	0	14	40	0	0	0	27
NW_016094242.1	3418240	602	1210	1756	1790	81	62	139	38	0	17	0	2	0	0	30	0	14	10	20	1	0	0	0	0	0	0	20	0	1679	3858	2375	3654	602	2884	4026	2134	3093	2051	2661
NW_016094242.1	3605077	69	38	61	53	0	2	4	33	14	33	16	10	4	12	34	18	5	15	14	18	9	10	8	8	19	9	32	4	84	193	100	124	24	109	168	90	103	57	77
NW_016094242.1	3614804	164	78	398	290	25	8	44	540	327	1125	357	603	140	291	606	353	161	499	537	556	256	295	238	364	563	168	496	173	5	4	5	11	0	16	57	4	4	3	21
NW_016094242.1	3649480	219	54	273	235	23	10	34	537	275	927	335	550	169	285	856	278	147	560	531	491	296	339	265	294	456	139	576	98	2	3	2	6	4	13	62	2	2	2	12
NW_016094242.1	3732262	0	0	0	0	0	0	0	1	0	1	7	0	0	1	0	0	0	0	0	0	0	1	2	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0
NW_016094242.1	3837176	226	108	471	299	27	15	45	724	367	1433	213	600	190	287	882	339	181	651	497	630	272	379	262	545	582	210	848	165	29	164	73	86	11	71	191	91	76	30	54
NW_016094242.1	3855837	23	4	26	25	2	1	3	58	27	70	55	59	21	16	103	26	19	34	46	59	32	46	16	22	37	18	76	11	0	3	0	1	0	1	6	0	0	0	0
NW_016094242.1	3859555	181	115	243	239	17	20	9	19	0	3	1	0	0	13	0	0	0	3	2	0	0	0	0	0	0	0	0	0	270	554	326	550	113	504	767	284	410	280	315
NW_016094242.1	3863783	93	19	118	62	6	3	20	268	78	291	150	169	76	77	325	153	46	193	154	165	95	117	72	98	145	48	236	43	0	1	2	5	0	3	17	0	0	0	4
NW_016094242.1	3945979	51	22	114	53	4	0	22	160	75	157	140	137	42	52	221	91	21	105	97	176	67	117	52	51	145	74	163	25	9	9	8	16	2	17	16	17	9	6	20
NW_016094242.1	4100149	133	190	473	411	16	16	52	33	10	4	1	1	0	12	2	0	0	0	1	0	0	0	1	2	0	0	24	0	249	876	472	863	164	598	834	557	607	418	525
NW_016094242.1	4180377	607	779	1381	966	33	35	39	360	132	568	107	267	75	192	353	140	98	225	211	261	69	156	108	214	277	93	232	68	1076	2818	1565	2971	462	2723	3255	1824	1895	1243	1690
NW_016094242.1	4180648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	2	0	0
NW_016094242.1	4236538	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094242.1	4331981	39	29	81	61	0	3	5	47	28	69	37	36	9	9	62	32	11	26	43	50	12	34	16	12	51	17	78	11	42	67	50	111	11	95	131	74	77	111	61
NW_016094242.1	4599138	711	325	1144	864	89	47	108	1667	799	3753	938	1391	515	703	2506	926	435	1466	1512	1570	712	835	885	970	1883	508	1731	490	168	300	252	396	94	297	718	242	381	142	209
NW_016094242.1	4641432	90	160	234	186	4	3	13	56	33	128	72	58	16	27	88	57	8	67	76	70	30	46	21	62	47	49	70	35	204	581	229	481	71	553	695	483	382	201	297
NW_016094242.1	4666634	67	6	136	135	11	27	25	234	223	501	398	247	58	117	351	148	62	194	331	323	166	171	257	99	294	118	305	167	0	0	1	0	0	11	19	0	0	0	12
NW_016094242.1	4680066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094242.1	4816600	165	196	256	202	11	7	8	13	1	1	0	0	0	6	0	1	0	2	5	0	0	0	0	0	0	0	0	0	237	541	331	688	97	544	640	339	412	298	358
NW_016094242.1	4818730	224	298	474	429	48	23	50	32	0	3	0	1	0	2	3	0	4	0	8	0	1	0	0	0	0	0	2	0	400	912	606	1087	217	921	1331	667	864	558	684
NW_016094242.1	4835155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	14	0	0	0	0	0	0	0	0
NW_016094242.1	4880912	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094242.1	4898078	40	41	89	66	2	9	2	39	12	106	39	59	16	26	70	10	7	42	33	33	16	30	16	27	28	9	65	4	44	114	71	131	22	142	141	101	96	53	48
NW_016094242.1	5067315	334	33	369	323	5	8	23	896	277	1119	387	591	144	327	1051	340	293	693	676	508	437	230	352	393	826	206	962	169	0	2	1	4	0	36	109	14	0	0	0
